2020-10-06 10:55:31,127 ERROR   :连接数据库失败：juparty-business
2020-10-06 14:06:14,093 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1007372'}}
2020-10-06 14:06:14,134 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:06:14,135 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd351494bdc0d4e7788cc71baf540e5f1', 'auth': 'd351494bdc0d4e7788cc71baf540e5f1'}
2020-10-06 14:06:14,135 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601966400000, "expectStartTime": 1601962800000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1007372", "title": "15361899600"}
2020-10-06 14:06:14,135 INFO    :响应体：{'code': 6018, 'msg': '您当前还不是达人,无法创建达人房', 'result': {}}
2020-10-06 14:06:14,167 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:06:14,168 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd351494bdc0d4e7788cc71baf540e5f1', 'auth': 'd351494bdc0d4e7788cc71baf540e5f1'}
2020-10-06 14:06:14,168 INFO    :请求体：{"partyId": null, "agreePay": 0}
2020-10-06 14:06:14,169 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:06:14,187 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:06:14,187 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd351494bdc0d4e7788cc71baf540e5f1', 'auth': 'd351494bdc0d4e7788cc71baf540e5f1'}
2020-10-06 14:06:14,188 INFO    :请求体：{"partyId": null}
2020-10-06 14:06:14,188 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:15:17,140 INFO    :执行sql成功：select user_id from `juparty-business`.ju_user where phone in ('15361899600');
2020-10-06 14:15:57,852 INFO    :执行sql成功：select user_id from `juparty-business`.ju_user where phone in ('15361899600', '15361899601', '15361899602', '15361899603', '15361899604', '15361899605', '15361899606', '15361899607', '15361899608', '15361899609', '15361899610', '15361899611', '15361899612', '15361899613', '15361899614', '15361899615', '15361899616', '15361899617', '15361899618', '15361899619', '15361899620', '15361899621', '15361899622', '15361899623', '15361899624', '15361899625', '15361899626', '15361899627', '15361899628', '15361899629', '15361899630', '15361899631', '15361899632', '15361899633', '15361899634', '15361899635', '15361899636', '15361899637', '15361899638', '15361899639', '15361899640', '15361899641', '15361899642', '15361899643', '15361899644', '15361899645', '15361899646', '15361899647', '15361899648', '15361899649', '15361899650', '15361899651', '15361899652', '15361899653', '15361899654', '15361899655', '15361899656', '15361899657', '15361899658', '15361899659', '15361899660', '15361899661', '15361899662', '15361899663', '15361899664', '15361899665', '15361899666', '15361899667', '15361899668', '15361899669', '15361899670', '15361899671', '15361899672', '15361899673', '15361899674', '15361899675', '15361899676', '15361899677', '15361899678', '15361899679', '15361899680', '15361899681', '15361899682', '15361899683', '15361899684', '15361899685', '15361899686', '15361899687', '15361899688', '15361899689', '15361899690', '15361899691', '15361899692', '15361899693', '15361899694', '15361899695', '15361899696', '15361899697', '15361899698', '15361899699');
2020-10-06 14:16:28,184 INFO    :执行sql成功：select user_id from `juparty-business`.ju_user where phone in ('15361899600', '15361899601', '15361899602', '15361899603', '15361899604', '15361899605', '15361899606', '15361899607', '15361899608', '15361899609', '15361899610', '15361899611', '15361899612', '15361899613', '15361899614', '15361899615', '15361899616', '15361899617', '15361899618', '15361899619', '15361899620', '15361899621', '15361899622', '15361899623', '15361899624', '15361899625', '15361899626', '15361899627', '15361899628', '15361899629', '15361899630', '15361899631', '15361899632', '15361899633', '15361899634', '15361899635', '15361899636', '15361899637', '15361899638', '15361899639', '15361899640', '15361899641', '15361899642', '15361899643', '15361899644', '15361899645', '15361899646', '15361899647', '15361899648', '15361899649', '15361899650', '15361899651', '15361899652', '15361899653', '15361899654', '15361899655', '15361899656', '15361899657', '15361899658', '15361899659', '15361899660', '15361899661', '15361899662', '15361899663', '15361899664', '15361899665', '15361899666', '15361899667', '15361899668', '15361899669', '15361899670', '15361899671', '15361899672', '15361899673', '15361899674', '15361899675', '15361899676', '15361899677', '15361899678', '15361899679', '15361899680', '15361899681', '15361899682', '15361899683', '15361899684', '15361899685', '15361899686', '15361899687', '15361899688', '15361899689', '15361899690', '15361899691', '15361899692', '15361899693', '15361899694', '15361899695', '15361899696', '15361899697', '15361899698', '15361899699');
2020-10-06 14:17:59,327 INFO    :执行sql成功：select user_id from `juparty-business`.ju_user where phone in ('15361899600', '15361899601', '15361899602', '15361899603', '15361899604', '15361899605', '15361899606', '15361899607', '15361899608', '15361899609', '15361899610', '15361899611', '15361899612', '15361899613', '15361899614', '15361899615', '15361899616', '15361899617', '15361899618', '15361899619', '15361899620', '15361899621', '15361899622', '15361899623', '15361899624', '15361899625', '15361899626', '15361899627', '15361899628', '15361899629', '15361899630', '15361899631', '15361899632', '15361899633', '15361899634', '15361899635', '15361899636', '15361899637', '15361899638', '15361899639', '15361899640', '15361899641', '15361899642', '15361899643', '15361899644', '15361899645', '15361899646', '15361899647', '15361899648', '15361899649', '15361899650', '15361899651', '15361899652', '15361899653', '15361899654', '15361899655', '15361899656', '15361899657', '15361899658', '15361899659', '15361899660', '15361899661', '15361899662', '15361899663', '15361899664', '15361899665', '15361899666', '15361899667', '15361899668', '15361899669', '15361899670', '15361899671', '15361899672', '15361899673', '15361899674', '15361899675', '15361899676', '15361899677', '15361899678', '15361899679', '15361899680', '15361899681', '15361899682', '15361899683', '15361899684', '15361899685', '15361899686', '15361899687', '15361899688', '15361899689', '15361899690', '15361899691', '15361899692', '15361899693', '15361899694', '15361899695', '15361899696', '15361899697', '15361899698', '15361899699');
2020-10-06 14:18:29,750 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:18:29,751 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '0beb1ff21ffb4008b18228c317100910', 'auth': '0beb1ff21ffb4008b18228c317100910'}
2020-10-06 14:18:29,751 INFO    :请求体：{"phone": "15361899600", "smsCode": "123456", "deviceId": "tester_eden_15361899600"}
2020-10-06 14:18:29,752 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'Kh2YQq7t+T8zimqAVz+gZKf2pTH/H40xR/re92sBplg=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 255226, 'userCode': 255226, 'token': 'd99338b6718141639b4168a3ffc574a0', 'phone': '15361899600', 'showFun': 1, 'nickname': '用户255226', 'age': 0, 'isRegister': 0, 'status': 0}}
2020-10-06 14:18:29,772 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:18:29,772 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd99338b6718141639b4168a3ffc574a0', 'auth': 'd99338b6718141639b4168a3ffc574a0'}
2020-10-06 14:18:29,773 INFO    :请求体：{}
2020-10-06 14:18:29,773 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1039639'}}
2020-10-06 14:18:30,753 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:18:30,754 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd99338b6718141639b4168a3ffc574a0', 'auth': 'd99338b6718141639b4168a3ffc574a0'}
